Time	Modem-Sleep	Light-Sleep
310.000000	19.986000	1.754000
310.333333	22.060000	1.925000
310.666667	20.263000	1.867000
311.000000	20.969000	1.801000
311.333333	20.819000	1.827000
311.666667	20.157000	1.479000
312.000000	21.367000	1.797000
312.333333	19.728000	1.762000
312.666667	20.686000	1.374000
313.000000	20.716000	1.967000
313.333333	20.330000	1.596000
313.666667	21.167000	1.503000
314.000000	21.508000	2.033000
314.333333	20.808000	1.894000
314.666667	21.304000	1.859000
315.000000	22.054000	1.598000
315.333333	21.057000	1.615000
315.666667	22.096000	1.813000
316.000000	20.086000	1.904000
316.333333	22.244000	2.068000
316.666667	21.210000	1.691000
317.000000	19.920000	1.861000
317.333333	20.160000	20.702000
317.666667	21.717000	23.810000
318.000000	20.262000	21.059000
318.333333	20.414000	22.757000
318.666667	19.474000	22.190000
319.000000	21.061000	21.706000
319.333333	21.435000	21.905000
319.666667	21.748000	22.096000
320.000000	20.533000	20.337000
320.333333	20.620000	63.307000
320.666667	20.597000	63.910000
321.000000	21.191000	61.145000
321.333333	20.724000	63.427000
321.666667	20.613000	63.011000
322.000000	20.712000	60.653000
322.333333	21.782000	62.697000
322.666667	21.503000	63.474000
323.000000	20.206000	62.267000
323.333333	20.459000	1.593000
323.666667	20.547000	1.686000
324.000000	20.230000	1.692000
324.333333	20.577000	1.531000
324.666667	21.430000	2.109000
325.000000	21.141000	1.977000
325.333333	20.756000	1.338000
325.666667	22.180000	1.166000
326.000000	20.702000	1.804000
326.333333	20.311000	1.787000
326.666667	22.106000	1.817000
327.000000	20.343000	2.015000
327.333333	21.385000	1.713000
327.666667	21.287000	1.494000
328.000000	22.461000	1.551000
328.333333	20.251000	1.864000
328.666667	20.603000	1.479000
329.000000	22.831000	1.620000
329.333333	20.392000	1.427000
329.666667	21.693000	1.661000
330.000000	21.107000	1.425000
330.333333	20.328000	1.417000
330.666667	20.372000	1.637000
331.000000	20.654000	1.695000
331.333333	21.765000	1.498000
331.666667	21.666000	1.719000
332.000000	21.143000	1.763000
332.333333	20.671000	1.568000
332.666667	20.975000	1.641000
333.000000	20.649000	2.028000
333.333333	19.903000	1.834000
333.666667	20.671000	1.897000
334.000000	20.682000	1.869000
334.333333	21.338000	1.858000
334.666667	20.889000	1.844000
335.000000	22.066000	1.451000
335.333333	19.704000	1.900000
335.666667	20.214000	1.726000
336.000000	21.018000	1.758000
336.333333	21.708000	1.573000
336.666667	18.001000	1.502000
337.000000	21.979000	1.771000
337.333333	21.394000	1.510000
337.666667	20.780000	1.661000
338.000000	19.481000	2.091000
338.333333	60.211000	2.174000
338.666667	62.028000	1.202000
339.000000	61.753000	1.588000
339.333333	63.155000	1.685000
339.666667	61.954000	1.843000
340.000000	62.545000	1.685000
340.333333	62.010000	1.636000
340.666667	61.064000	1.805000
341.000000	61.860000	1.727000
341.333333	21.142000	1.555000
341.666667	20.290000	1.650000
342.000000	21.884000	1.623000
342.333333	21.396000	1.782000
342.666667	20.143000	2.161000
343.000000	21.346000	1.559000
343.333333	21.659000	1.646000
343.666667	21.946000	1.822000
344.000000	21.158000	1.716000
344.333333	21.087000	1.701000
344.666667	20.861000	1.905000
345.000000	20.557000	1.869000
345.333333	20.557000	1.938000
345.666667	20.390000	1.351000
346.000000	20.347000	1.786000
346.333333	23.173000	1.645000
346.666667	21.735000	1.588000
347.000000	21.468000	1.479000
347.333333	19.673000	1.637000
347.666667	21.689000	1.648000
348.000000	20.517000	1.841000
348.333333	21.537000	1.758000
348.666667	20.334000	1.493000
349.000000	20.478000	1.822000
349.333333	21.850000	1.564000
349.666667	22.429000	2.056000
350.000000	19.872000	2.010000
350.333333	20.720000	1.417000
350.666667	20.892000	1.640000
351.000000	21.334000	1.584000
351.333333	20.722000	1.722000
351.666667	20.636000	1.663000
352.000000	21.326000	1.806000
352.333333	20.349000	1.725000
352.666667	20.226000	1.561000
353.000000	21.706000	1.589000
353.333333	19.774000	1.591000
353.666667	21.986000	1.648000
354.000000	20.224000	1.690000
354.333333	20.689000	1.417000
354.666667	21.901000	1.823000
355.000000	21.051000	1.222000
355.333333	20.795000	1.885000
355.666667	21.620000	1.921000
356.000000	21.571000	1.511000
356.333333	21.110000	1.792000
356.666667	21.285000	1.677000
357.000000	20.204000	1.648000
357.333333	21.239000	1.967000
357.666667	21.790000	2.009000
358.000000	19.212000	1.801000
358.333333	21.375000	1.906000
358.666667	19.553000	2.084000
359.000000	21.354000	1.560000
359.333333	19.972000	1.738000
359.666667	21.255000	1.612000
360.000000	21.217000	1.743000
360.333333	22.215000	1.852000
360.666667	22.198000	1.864000
361.000000	20.936000	2.013000
361.333333	20.293000	1.888000
361.666667	21.970000	1.706000
362.000000	21.559000	1.585000
362.333333	20.533000	1.582000
362.666667	20.436000	1.690000
363.000000	20.490000	1.504000
363.333333	19.222000	1.700000
363.666667	21.360000	1.572000
364.000000	20.701000	1.698000
364.333333	19.617000	1.860000
364.666667	21.607000	1.501000
365.000000	20.994000	1.759000
365.333333	19.651000	1.769000
365.666667	20.681000	1.778000
366.000000	21.288000	1.968000
366.333333	19.579000	1.631000
366.666667	20.156000	1.741000
367.000000	21.277000	1.516000
367.333333	19.762000	1.963000
367.666667	22.164000	1.808000
368.000000	22.363000	2.059000
368.333333	20.720000	1.882000
368.666667	20.635000	1.851000
369.000000	21.084000	1.209000
369.333333	20.503000	1.406000
369.666667	20.601000	1.592000
370.000000	20.978000	1.774000
370.333333	20.388000	1.554000
370.666667	20.337000	1.724000
371.000000	21.338000	1.835000
371.333333	20.865000	1.601000
371.666667	21.204000	1.470000
372.000000	20.365000	1.630000
372.333333	20.432000	1.679000
372.666667	20.047000	1.588000
373.000000	21.531000	1.662000
373.333333	21.334000	2.044000
373.666667	21.633000	1.522000
374.000000	20.296000	1.378000
374.333333	20.488000	1.884000
374.666667	21.181000	1.658000
375.000000	21.658000	1.645000
375.333333	21.235000	1.853000
375.666667	21.647000	1.573000
376.000000	21.046000	1.483000
376.333333	21.909000	1.731000
376.666667	20.835000	1.747000
377.000000	20.995000	1.672000
377.333333	21.158000	1.659000
377.666667	20.011000	1.771000
378.000000	20.111000	1.604000
378.333333	21.736000	1.687000
378.666667	19.823000	1.736000
379.000000	20.649000	1.717000
379.333333	20.281000	1.606000
379.666667	20.858000	1.885000
380.000000	19.944000	1.660000
380.333333	19.103000	1.716000
380.666667	22.050000	1.844000
381.000000	21.539000	1.537000
381.333333	22.311000	1.534000
381.666667	19.467000	1.730000
382.000000	22.587000	1.739000
382.333333	19.966000	1.809000
382.666667	19.749000	1.263000
383.000000	20.884000	1.631000
383.333333	21.330000	1.800000
383.666667	21.010000	1.538000
384.000000	22.459000	1.908000
384.333333	20.359000	1.721000
384.666667	21.473000	1.349000
385.000000	20.491000	1.631000
385.333333	20.687000	1.820000
385.666667	20.730000	1.480000
386.000000	20.926000	1.700000
386.333333	22.403000	1.851000
386.666667	20.382000	1.468000
387.000000	21.248000	1.960000
387.333333	20.762000	1.595000
387.666667	22.180000	1.819000
388.000000	21.242000	1.419000
388.333333	20.109000	1.784000
388.666667	21.278000	1.919000
389.000000	21.913000	1.829000
389.333333	20.953000	1.570000
389.666667	19.860000	1.546000
390.000000	20.400000	1.938000
390.333333	22.320000	1.523000
390.666667	21.086000	1.929000
391.000000	21.625000	1.560000
391.333333	23.400000	2.043000
391.666667	19.990000	1.803000
392.000000	20.094000	1.744000
392.333333	21.247000	1.936000
392.666667	20.459000	1.880000
393.000000	22.270000	1.800000
393.333333	21.879000	1.697000
393.666667	20.620000	1.533000
394.000000	20.108000	1.796000
394.333333	20.005000	1.850000
394.666667	19.966000	1.881000
395.000000	22.155000	2.021000
395.333333	21.995000	1.396000
395.666667	22.584000	1.630000
396.000000	22.459000	1.562000
396.333333	20.087000	1.957000
396.666667	20.157000	1.674000
397.000000	21.650000	1.503000
397.333333	21.366000	1.990000
397.666667	21.831000	1.832000
398.000000	20.294000	1.575000
398.333333	21.980000	2.089000
398.666667	21.071000	1.838000
399.000000	21.362000	1.808000
399.333333	21.039000	1.607000
399.666667	20.649000	1.608000
400.000000	20.982000	1.570000
400.333333	19.510000	1.684000
400.666667	20.652000	1.884000
401.000000	22.233000	1.575000
401.333333	20.987000	1.274000
401.666667	20.868000	1.384000
402.000000	22.511000	1.948000
402.333333	20.468000	1.795000
402.666667	19.264000	1.620000
403.000000	21.975000	1.877000
403.333333	19.490000	1.443000
403.666667	20.968000	1.630000
404.000000	20.685000	1.465000
404.333333	21.688000	1.882000
404.666667	21.483000	1.739000
405.000000	21.356000	1.618000
405.333333	21.224000	1.954000
405.666667	19.778000	2.319000
406.000000	20.992000	1.591000
406.333333	21.622000	1.640000
406.666667	22.040000	1.857000
407.000000	20.440000	1.620000
407.333333	20.525000	1.786000
407.666667	22.503000	1.850000
408.000000	22.382000	1.593000
408.333333	21.330000	1.538000
408.666667	21.789000	1.784000
409.000000	21.553000	1.867000
409.333333	21.285000	1.247000
409.666667	21.353000	1.673000
410.000000	21.311000	1.636000
410.333333	18.462000	1.496000
410.666667	20.704000	1.756000
411.000000	21.007000	1.661000
411.333333	21.556000	1.950000
411.666667	20.915000	1.950000
412.000000	20.975000	1.432000
412.333333	22.221000	1.624000
412.666667	21.065000	1.588000
413.000000	22.496000	1.243000
413.333333	20.830000	1.531000
413.666667	20.461000	1.862000
414.000000	20.110000	1.490000
414.333333	20.651000	1.602000
414.666667	22.218000	1.756000
415.000000	19.783000	1.767000
415.333333	20.832000	1.437000
415.666667	19.893000	1.948000
416.000000	22.039000	1.579000
416.333333	20.473000	1.511000
416.666667	21.233000	1.503000
417.000000	20.511000	1.495000
417.333333	20.520000	1.721000
417.666667	20.584000	1.549000
418.000000	20.526000	1.781000
418.333333	21.580000	1.686000
418.666667	19.701000	1.598000
419.000000	21.374000	1.808000
419.333333	20.485000	2.088000
419.666667	20.938000	1.536000
420.000000	21.181000	1.639000
420.333333	21.574000	1.873000
420.666667	20.969000	1.746000
421.000000	21.100000	1.764000
421.333333	22.097000	1.283000
421.666667	21.570000	1.931000
422.000000	20.917000	1.889000
422.333333	19.646000	1.938000
422.666667	20.978000	1.600000
423.000000	20.072000	1.752000
423.333333	22.338000	1.948000
423.666667	21.438000	1.759000
424.000000	21.591000	1.653000
424.333333	21.702000	1.580000
424.666667	22.007000	1.720000
425.000000	20.713000	1.053000
425.333333	23.014000	2.143000
425.666667	21.564000	1.347000
426.000000	20.279000	1.731000
426.333333	21.744000	1.832000
426.666667	20.610000	1.641000
427.000000	22.263000	1.558000
427.333333	20.084000	1.751000
427.666667	21.795000	1.747000
428.000000	21.622000	1.717000
428.333333	20.033000	1.703000
428.666667	20.988000	1.524000
429.000000	20.687000	1.905000
429.333333	20.800000	1.344000
429.666667	20.214000	1.776000
430.000000	19.337000	1.844000
430.333333	20.822000	1.187000
430.666667	20.901000	1.753000
431.000000	20.553000	1.547000
431.333333	19.985000	1.789000
431.666667	22.550000	1.878000
432.000000	20.287000	1.828000
432.333333	20.869000	1.428000
432.666667	23.096000	1.980000
433.000000	20.271000	1.632000
433.333333	20.836000	1.941000
433.666667	20.427000	1.655000
434.000000	20.075000	1.562000
434.333333	21.411000	1.411000
434.666667	21.106000	1.824000
435.000000	20.490000	1.680000
435.333333	21.061000	1.594000
435.666667	21.075000	1.935000
436.000000	20.660000	2.017000
436.333333	21.281000	1.858000
436.666667	20.452000	1.212000
437.000000	20.178000	1.861000
437.333333	21.290000	1.601000
437.666667	21.067000	2.144000
438.000000	21.238000	1.973000
438.333333	21.352000	1.919000
438.666667	20.663000	1.682000
439.000000	19.873000	1.868000
439.333333	20.886000	1.754000
439.666667	20.256000	1.686000
440.000000	21.547000	1.445000
440.333333	21.560000	1.985000
440.666667	20.378000	2.010000
441.000000	21.090000	1.691000
441.333333	21.434000	1.713000
441.666667	19.722000	1.514000
442.000000	21.547000	2.197000
442.333333	21.184000	1.943000
442.666667	21.047000	2.045000
443.000000	22.284000	1.274000
443.333333	21.056000	1.595000
443.666667	21.474000	1.714000
444.000000	20.859000	1.620000
444.333333	21.652000	1.786000
444.666667	22.354000	1.826000
445.000000	20.738000	1.635000
445.333333	21.416000	1.281000
445.666667	22.001000	1.302000
446.000000	22.514000	1.916000
446.333333	21.411000	1.673000
446.666667	21.460000	1.918000
447.000000	22.178000	1.868000
447.333333	20.605000	1.885000
447.666667	21.440000	1.558000
448.000000	20.762000	1.619000
448.333333	21.489000	1.588000
448.666667	20.679000	1.780000
449.000000	19.401000	1.634000
449.333333	21.208000	1.535000
449.666667	20.765000	1.520000
450.000000	21.520000	1.337000
450.333333	20.687000	1.540000
450.666667	20.466000	1.549000
451.000000	21.579000	1.644000
451.333333	21.631000	1.557000
451.666667	21.104000	1.550000
452.000000	21.870000	1.672000
452.333333	21.342000	1.781000
452.666667	22.157000	1.671000
453.000000	21.272000	1.532000
453.333333	22.809000	1.953000
453.666667	21.361000	1.481000
454.000000	20.892000	1.729000
454.333333	20.467000	1.498000
454.666667	20.058000	1.659000
455.000000	22.108000	1.888000
455.333333	22.868000	1.823000
455.666667	21.140000	1.832000
456.000000	20.926000	1.763000
456.333333	21.486000	1.631000
456.666667	21.015000	1.612000
457.000000	20.967000	1.741000
457.333333	21.264000	1.839000
457.666667	20.664000	1.690000
458.000000	19.845000	1.420000
458.333333	20.808000	1.322000
458.666667	22.107000	1.495000
459.000000	20.840000	1.900000
459.333333	19.723000	1.487000
459.666667	20.104000	1.943000
460.000000	21.461000	1.794000
460.333333	20.570000	1.890000
460.666667	19.632000	1.649000
461.000000	20.593000	1.386000
461.333333	21.171000	1.715000
461.666667	19.188000	1.783000
462.000000	21.779000	1.776000
462.333333	20.628000	1.752000
462.666667	19.174000	1.723000
463.000000	21.558000	1.958000
463.333333	21.331000	1.552000
463.666667	19.667000	1.696000
464.000000	21.559000	1.842000
464.333333	20.532000	1.765000
464.666667	20.798000	1.498000
465.000000	21.979000	1.504000
465.333333	20.331000	1.642000
465.666667	21.570000	1.910000
466.000000	21.821000	1.908000
466.333333	21.196000	1.757000
466.666667	20.563000	1.596000
467.000000	22.513000	1.898000
467.333333	21.220000	1.632000
467.666667	19.984000	1.374000
468.000000	19.888000	1.829000
468.333333	19.055000	1.524000
468.666667	19.529000	1.455000
469.000000	20.336000	1.601000
469.333333	21.558000	1.877000
469.666667	20.846000	1.840000
470.000000	21.314000	1.788000
470.333333	22.349000	1.849000
470.666667	20.782000	1.560000
471.000000	21.259000	1.745000
471.333333	20.712000	1.186000
471.666667	21.381000	1.529000
472.000000	21.074000	1.500000
472.333333	21.660000	1.768000
472.666667	21.710000	1.455000
473.000000	20.474000	1.434000
473.333333	20.228000	1.482000
473.666667	20.427000	1.572000
474.000000	22.893000	1.373000
474.333333	21.649000	1.920000
474.666667	22.900000	1.912000
475.000000	19.793000	1.422000
475.333333	20.767000	1.349000
475.666667	22.201000	1.390000
476.000000	19.609000	1.958000
476.333333	21.453000	1.752000
476.666667	21.044000	1.567000
477.000000	20.441000	1.691000
477.333333	21.149000	2.017000
477.666667	21.971000	1.355000
478.000000	21.454000	1.764000
478.333333	20.725000	1.637000
478.666667	21.288000	2.024000
479.000000	21.936000	1.790000
479.333333	21.014000	1.200000
479.666667	21.826000	1.610000
480.000000	21.738000	1.494000
480.333333	20.394000	1.940000
480.666667	20.613000	1.540000
481.000000	20.150000	1.731000
481.333333	20.192000	1.760000
481.666667	21.225000	2.018000
482.000000	19.956000	1.892000
482.333333	20.582000	1.685000
482.666667	21.231000	1.897000
483.000000	21.204000	1.621000
483.333333	20.783000	1.425000
483.666667	21.506000	1.718000
484.000000	21.068000	1.283000
484.333333	20.814000	1.778000
484.666667	21.618000	1.927000
485.000000	20.663000	1.854000
485.333333	20.945000	1.649000
485.666667	20.319000	1.545000
486.000000	20.998000	1.592000
486.333333	21.338000	1.423000
486.666667	20.241000	1.901000
487.000000	22.335000	1.418000
487.333333	21.344000	1.929000
487.666667	20.572000	1.607000
488.000000	19.735000	1.621000
488.333333	21.168000	1.716000
488.666667	21.001000	1.367000
489.000000	20.395000	1.525000
489.333333	20.946000	1.849000
489.666667	20.531000	1.715000
490.000000	21.326000	1.547000
490.333333	20.067000	1.627000
490.666667	22.648000	1.788000
491.000000	21.225000	1.615000
491.333333	22.468000	1.520000
491.666667	21.268000	1.777000
492.000000	21.514000	1.966000
492.333333	20.806000	1.876000
492.666667	21.130000	1.478000
493.000000	21.012000	1.668000
493.333333	20.366000	1.752000
493.666667	21.821000	2.062000
494.000000	20.687000	1.444000
494.333333	21.381000	1.908000
494.666667	21.341000	1.539000
495.000000	20.219000	2.287000
495.333333	22.375000	1.589000
495.666667	20.698000	1.601000
496.000000	20.838000	1.560000
496.333333	19.614000	1.802000
496.666667	22.351000	1.924000
497.000000	22.324000	1.995000
497.333333	21.255000	1.601000
497.666667	20.456000	1.644000
498.000000	21.480000	1.511000
498.333333	21.332000	1.772000
498.666667	20.284000	1.699000
499.000000	21.759000	2.165000
499.333333	19.363000	1.514000
499.666667	20.880000	1.710000
500.000000	21.863000	1.578000
500.333333	19.476000	1.906000
500.666667	20.712000	1.758000
501.000000	22.002000	1.834000
501.333333	21.645000	1.784000
501.666667	20.016000	2.005000
502.000000	20.966000	1.850000
502.333333	20.384000	1.644000
502.666667	20.680000	1.396000
